,0
114.11,113.1659777227723
125.72,94.60245956873322
94.71,94.60245956873322
104.65,104.48509302325584
89.58,94.60245956873322
90.17,94.60245956873322
108.9,113.1659777227723
108.08,113.1659777227723
88.73,94.60245956873322
108.97,113.1659777227723
83.96,94.60245956873322
109.18,113.1659777227723
108.15,113.1659777227723
89.03,94.60245956873322
95.22,94.60245956873322
114.12,104.48509302325584
117.08,113.1659777227723
115.31,113.1659777227723
90.8,93.80889659520794
87.95,93.80889659520794
167.45,94.60245956873322
99.59,105.65096842105274
107.11,104.48509302325584
92.63,94.60245956873322
96.35,104.48509302325584
88.81,94.60245956873322
97.99,104.48509302325584
112.31,113.1659777227723
91.13,94.60245956873322
115.6,94.60245956873322
86.61,94.60245956873322
87.16,94.60245956873322
91.62,94.60245956873322
114.29,113.1659777227723
91.38,94.60245956873322
111.64,113.1659777227723
90.35,94.60245956873322
125.46,113.1659777227723
92.79,94.60245956873322
98.16,104.48509302325584
118.81,113.1659777227723
103.7,94.60245956873322
104.56,94.60245956873322
98.9,104.48509302325584
104.51,94.60245956873322
100.68,104.48509302325584
88.26,94.60245956873322
98.14,93.80889659520794
89.37,94.60245956873322
90.36,94.60245956873322
75.88,77.50788079470203
91.85,94.60245956873322
75.86,77.50788079470203
111.03,104.48509302325584
99.87,94.60245956873322
88.55,94.60245956873322
90.78,94.60245956873322
115.39,113.1659777227723
114.61,115.14749999999997
105.46,113.1659777227723
84.76,94.60245956873322
105.36,113.1659777227723
88.78,94.60245956873322
88.23,94.60245956873322
96.87,94.60245956873322
77.11,77.50788079470203
103.03,94.60245956873322
87.46,94.60245956873322
102.32,104.48509302325584
93.4,94.60245956873322
113.24,116.56683602771376
111.16,104.48509302325584
88.92,94.60245956873322
101.47,94.60245956873322
102.56,104.48509302325584
124.75,116.56683602771376
92.98,94.60245956873322
99.64,104.48509302325584
114.16,94.60245956873322
95.1,94.60245956873322
107.24,113.1659777227723
104.42,113.1659777227723
107.86,113.1659777227723
102.65,94.60245956873322
92.97,94.60245956873322
139.08,113.1659777227723
113.11,113.1659777227723
101.46,104.48509302325584
108.34,113.1659777227723
92.47,94.60245956873322
106.32,94.60245956873322
76.22,77.50788079470203
90.33,94.60245956873322
88.85,94.60245956873322
105.89,113.1659777227723
109.28,115.14749999999997
87.38,94.60245956873322
87.74,94.60245956873322
88.01,94.60245956873322
90.83,93.80889659520794
94.17,94.60245956873322
123.68,104.48509302325584
105.34,104.48509302325584
106.56,113.1659777227723
77.64,77.50788079470203
131.69,94.60245956873322
108.64,94.60245956873322
95.89,104.48509302325584
98.32,104.48509302325584
108.12,104.48509302325584
103.53,94.60245956873322
91.89,94.60245956873322
109.66,113.1659777227723
101.23,104.48509302325584
100.03,104.48509302325584
75.05,77.50788079470203
99.98,94.60245956873322
84.56,94.60245956873322
130.6,94.60245956873322
114.8,113.1659777227723
106.16,113.1659777227723
88.19,94.60245956873322
103.63,94.60245956873322
104.26,113.1659777227723
91.6,94.60245956873322
97.81,94.60245956873322
90.78,94.60245956873322
112.66,113.1659777227723
116.08,113.1659777227723
89.51,93.80889659520794
92.03,94.60245956873322
100.4,104.48509302325584
105.67,113.1659777227723
139.2,113.1659777227723
92.19,94.60245956873322
93.6,94.60245956873322
127.19,113.1659777227723
93.71,94.60245956873322
78.71,77.50788079470203
87.84,94.60245956873322
114.76,94.60245956873322
91.22,94.60245956873322
87.15,94.60245956873322
112.78,113.1659777227723
108.74,113.1659777227723
110.71,104.48509302325584
111.85,115.14749999999997
75.71,77.50788079470203
99.46,104.48509302325584
102.65,94.60245956873322
102.91,104.48509302325584
148.94,113.1659777227723
135.53,116.56683602771376
106.53,113.1659777227723
90.11,94.60245956873322
100.28,94.60245956873322
89.54,94.60245956873322
108.33,113.1659777227723
114.66,93.80889659520794
92.56,94.60245956873322
91.93,94.60245956873322
95.23,94.60245956873322
99.06,94.60245956873322
97.03,104.48509302325584
93.2,94.60245956873322
90.13,94.60245956873322
75.9,77.50788079470203
86.38,94.60245956873322
97.63,104.48509302325584
91.79,94.60245956873322
75.41,77.50788079470203
132.86,113.1659777227723
100.86,104.48509302325584
111.01,115.14749999999997
98.37,94.60245956873322
86.66,94.60245956873322
103.07,104.48509302325584
87.28,94.60245956873322
106.96,113.1659777227723
107.12,113.1659777227723
91.92,94.60245956873322
112.34,112.31332566168021
86.31,94.60245956873322
93.0,94.60245956873322
107.73,104.48509302325584
88.59,94.60245956873322
89.67,94.60245956873322
87.24,94.60245956873322
89.9,94.60245956873322
98.02,104.48509302325584
91.62,94.60245956873322
121.41,94.60245956873322
115.25,94.60245956873322
87.53,94.60245956873322
110.11,113.1659777227723
108.99,113.1659777227723
85.82,94.60245956873322
91.32,94.60245956873322
93.34,94.60245956873322
99.66,104.48509302325584
92.73,94.60245956873322
88.53,94.60245956873322
96.53,104.48509302325584
101.06,104.48509302325584
107.4,113.1659777227723
106.5,104.48509302325584
114.43,115.14749999999997
104.2,104.48509302325584
131.98,113.1659777227723
101.29,94.60245956873322
90.2,94.60245956873322
86.61,94.60245956873322
102.77,106.76118025751073
118.17,113.1659777227723
86.93,94.60245956873322
91.16,94.60245956873322
102.76,104.48509302325584
110.87,115.14749999999997
111.56,115.14749999999997
90.88,94.60245956873322
88.31,94.60245956873322
90.76,94.60245956873322
93.26,94.60245956873322
100.22,105.65096842105274
105.65,113.1659777227723
104.18,104.48509302325584
111.5,94.60245956873322
90.49,94.60245956873322
104.55,113.1659777227723
125.91,113.1659777227723
91.68,94.60245956873322
111.9,113.1659777227723
90.32,94.60245956873322
107.9,94.60245956873322
84.9,94.60245956873322
128.8,113.1659777227723
95.71,94.60245956873322
107.99,104.48509302325584
89.46,94.60245956873322
100.93,104.48509302325584
108.06,113.1659777227723
90.98,94.60245956873322
113.4,113.1659777227723
89.22,94.60245956873322
107.34,113.1659777227723
94.92,94.60245956873322
100.59,104.48509302325584
112.54,113.1659777227723
108.28,113.1659777227723
113.31,113.1659777227723
91.88,94.60245956873322
91.11,94.60245956873322
101.45,94.60245956873322
117.89,113.1659777227723
108.19,104.48509302325584
96.17,94.60245956873322
106.38,113.1659777227723
100.46,104.48509302325584
90.18,94.60245956873322
115.27,113.1659777227723
111.17,113.1659777227723
90.87,94.60245956873322
99.93,104.48509302325584
88.86,94.60245956873322
99.74,104.48509302325584
109.94,113.1659777227723
87.99,94.60245956873322
112.44,113.1659777227723
93.62,94.60245956873322
115.72,113.1659777227723
102.91,113.1659777227723
102.46,104.48509302325584
92.58,94.60245956873322
97.09,104.48509302325584
72.11,77.50788079470203
106.37,104.48509302325584
85.63,94.60245956873322
105.29,104.48509302325584
99.48,105.65096842105274
73.53,77.50788079470203
89.59,94.60245956873322
93.47,94.60245956873322
90.69,94.60245956873322
90.84,94.60245956873322
75.39,104.65000000000002
86.19,77.50788079470203
97.96,104.48509302325584
88.93,94.60245956873322
113.94,113.1659777227723
87.63,94.60245956873322
87.17,94.60245956873322
113.83,113.1659777227723
100.0,94.60245956873322
109.99,113.1659777227723
111.44,104.48509302325584
97.51,104.48509302325584
86.8,94.60245956873322
88.98,94.60245956873322
89.06,77.98562500000001
110.07,113.1659777227723
99.0,104.48509302325584
92.12,94.60245956873322
106.74,113.1659777227723
89.9,94.60245956873322
90.41,94.60245956873322
97.07,104.48509302325584
114.39,113.1659777227723
135.14,113.1659777227723
112.9,113.1659777227723
91.99,94.60245956873322
90.68,94.60245956873322
95.6,94.60245956873322
132.7,113.1659777227723
92.59,94.60245956873322
89.65,77.50788079470203
101.25,104.48509302325584
109.64,113.1659777227723
113.34,113.1659777227723
95.47,93.80889659520794
105.71,113.1659777227723
101.65,104.48509302325584
110.01,113.1659777227723
89.99,94.60245956873322
78.45,77.50788079470203
87.81,94.60245956873322
113.09,113.1659777227723
102.97,94.60245956873322
107.05,113.1659777227723
99.22,94.60245956873322
106.44,104.48509302325584
111.85,115.14749999999997
113.39,114.74288265306113
108.42,113.1659777227723
119.03,104.48509302325584
108.0,115.14749999999997
117.07,113.1659777227723
87.98,94.60245956873322
110.2,113.1659777227723
94.84,94.60245956873322
90.38,94.60245956873322
91.07,94.60245956873322
97.97,104.48509302325584
112.8,113.1659777227723
97.42,104.48509302325584
103.31,104.48509302325584
92.97,104.48509302325584
113.98,113.1659777227723
92.34,94.60245956873322
88.08,94.60245956873322
113.7,113.1659777227723
99.52,104.48509302325584
119.87,113.1659777227723
94.02,94.60245956873322
97.12,94.60245956873322
91.57,94.60245956873322
113.95,115.14749999999997
110.44,113.1659777227723
115.6,112.31332566168021
108.37,116.56683602771376
118.18,104.48509302325584
114.26,114.74288265306113
88.14,94.60245956873322
111.17,113.1659777227723
116.0,114.74288265306113
88.64,94.60245956873322
96.03,93.80889659520794
85.91,93.80889659520794
88.36,94.60245956873322
86.96,94.60245956873322
92.31,94.60245956873322
108.37,113.1659777227723
89.44,94.60245956873322
91.07,94.60245956873322
113.08,113.1659777227723
100.77,104.48509302325584
98.45,104.48509302325584
88.53,94.60245956873322
88.23,94.60245956873322
91.31,94.60245956873322
103.54,94.60245956873322
101.98,104.48509302325584
128.58,113.1659777227723
136.47,113.1659777227723
90.71,94.60245956873322
103.62,113.1659777227723
109.0,113.1659777227723
106.95,113.1659777227723
112.41,113.1659777227723
105.96,113.1659777227723
90.86,94.60245956873322
107.35,113.1659777227723
106.47,104.48509302325584
103.9,94.60245956873322
106.31,114.74288265306113
107.39,113.1659777227723
112.47,113.1659777227723
103.01,106.76118025751073
88.45,94.60245956873322
89.31,94.60245956873322
110.86,115.14749999999997
108.46,113.1659777227723
86.51,94.60245956873322
105.94,113.1659777227723
95.71,94.60245956873322
88.38,94.60245956873322
98.1,104.48509302325584
96.6,94.60245956873322
90.7,94.60245956873322
96.51,94.60245956873322
109.63,113.1659777227723
101.64,104.48509302325584
90.16,94.60245956873322
107.62,104.48509302325584
88.03,94.60245956873322
97.28,94.60245956873322
93.55,94.60245956873322
104.62,104.48509302325584
87.68,94.60245956873322
91.32,94.60245956873322
98.33,94.60245956873322
142.71,115.14749999999997
111.02,113.1659777227723
94.62,94.60245956873322
88.69,94.60245956873322
106.18,94.60245956873322
106.4,113.1659777227723
108.99,113.1659777227723
109.03,114.74288265306113
99.48,104.48509302325584
109.99,113.1659777227723
89.19,77.50788079470203
117.31,113.1659777227723
102.3,104.48509302325584
87.8,94.60245956873322
107.38,113.1659777227723
89.51,93.80889659520794
89.73,94.60245956873322
117.26,113.1659777227723
90.71,94.60245956873322
101.14,104.48509302325584
92.11,94.60245956873322
88.42,94.60245956873322
103.71,94.60245956873322
100.21,104.48509302325584
96.26,104.48509302325584
99.02,94.60245956873322
94.6,94.60245956873322
76.64,77.50788079470203
90.79,94.60245956873322
89.38,94.60245956873322
124.31,104.48509302325584
122.36,94.60245956873322
75.86,77.50788079470203
115.44,113.1659777227723
94.5,94.60245956873322
106.87,104.48509302325584
109.04,115.14749999999997
92.64,94.60245956873322
99.28,104.48509302325584
93.04,94.60245956873322
100.97,94.60245956873322
89.81,94.60245956873322
107.72,113.1659777227723
88.73,94.60245956873322
95.03,94.60245956873322
87.95,77.50788079470203
89.06,94.60245956873322
126.17,104.48509302325584
108.76,113.1659777227723
108.75,113.1659777227723
90.96,94.60245956873322
113.62,113.1659777227723
88.61,94.60245956873322
111.34,113.1659777227723
106.34,113.1659777227723
98.7,104.48509302325584
109.28,94.60245956873322
119.57,94.60245956873322
108.08,113.1659777227723
90.38,93.80889659520794
93.67,93.80889659520794
97.07,104.48509302325584
89.8,148.45478260869558
87.99,94.60245956873322
90.35,94.60245956873322
87.66,94.60245956873322
91.03,94.60245956873322
84.42,94.60245956873322
94.12,94.60245956873322
121.91,106.76118025751073
116.16,94.60245956873322
113.67,94.60245956873322
108.39,105.65096842105274
109.98,104.48509302325584
93.81,93.80889659520794
89.6,94.60245956873322
98.04,94.60245956873322
92.2,94.60245956873322
100.53,104.48509302325584
110.81,115.14749999999997
123.17,113.1659777227723
103.91,94.60245956873322
111.31,113.1659777227723
113.77,115.14749999999997
91.61,148.45478260869558
114.8,94.60245956873322
99.65,107.67818181818188
109.21,113.1659777227723
133.86,113.1659777227723
113.64,94.60245956873322
108.69,113.1659777227723
111.5,113.1659777227723
108.83,113.1659777227723
86.9,94.60245956873322
90.46,94.60245956873322
96.45,94.60245956873322
119.02,113.1659777227723
101.11,104.48509302325584
111.15,104.48509302325584
102.6,94.60245956873322
91.32,94.60245956873322
116.36,113.1659777227723
99.38,104.48509302325584
119.51,104.48509302325584
139.16,113.1659777227723
110.32,104.48509302325584
116.59,113.1659777227723
109.09,104.48509302325584
129.19,113.1659777227723
111.48,113.1659777227723
87.61,94.60245956873322
109.69,113.1659777227723
107.35,114.74288265306113
114.4,113.1659777227723
113.31,115.14749999999997
104.85,104.48509302325584
98.57,106.76118025751073
93.0,94.60245956873322
94.47,94.60245956873322
108.23,113.1659777227723
114.55,113.1659777227723
90.59,94.60245956873322
99.13,104.48509302325584
107.74,113.1659777227723
77.31,77.50788079470203
105.87,113.1659777227723
108.85,113.1659777227723
100.52,94.60245956873322
103.32,104.48509302325584
113.87,94.60245956873322
90.1,94.60245956873322
112.97,113.1659777227723
123.86,113.1659777227723
110.03,113.1659777227723
90.41,94.60245956873322
108.52,114.74288265306113
101.12,104.48509302325584
87.51,94.60245956873322
99.24,104.48509302325584
106.81,114.74288265306113
98.42,105.65096842105274
84.15,77.50788079470203
88.9,93.80889659520794
88.47,94.60245956873322
116.87,113.1659777227723
102.04,94.60245956873322
107.03,113.1659777227723
111.31,114.74288265306113
92.01,94.60245956873322
101.97,104.48509302325584
91.57,94.60245956873322
96.62,94.60245956873322
112.76,104.48509302325584
93.08,94.60245956873322
85.99,94.60245956873322
110.49,113.1659777227723
88.38,94.60245956873322
99.14,104.48509302325584
87.49,94.60245956873322
117.36,115.14749999999997
118.77,115.14749999999997
97.55,94.60245956873322
95.99,94.60245956873322
103.41,94.60245956873322
104.08,113.1659777227723
108.32,113.1659777227723
99.03,94.60245956873322
139.07,94.60245956873322
111.41,114.74288265306113
99.78,104.48509302325584
106.6,94.60245956873322
100.89,104.48509302325584
107.99,113.1659777227723
110.9,94.60245956873322
107.68,113.1659777227723
97.76,104.48509302325584
92.07,94.60245956873322
107.14,113.1659777227723
103.08,104.48509302325584
101.62,106.76118025751073
88.93,93.80889659520794
136.56,113.1659777227723
111.91,113.1659777227723
107.9,113.1659777227723
90.26,94.60245956873322
91.13,94.60245956873322
107.9,113.1659777227723
105.43,113.1659777227723
87.9,94.60245956873322
91.08,94.60245956873322
115.95,94.60245956873322
104.53,104.48509302325584
96.83,104.48509302325584
109.63,114.74288265306113
112.62,94.60245956873322
92.83,94.60245956873322
91.04,94.60245956873322
93.93,94.60245956873322
128.8,113.1659777227723
91.3,94.60245956873322
93.05,94.60245956873322
99.49,94.60245956873322
110.47,113.1659777227723
108.54,113.1659777227723
90.39,94.60245956873322
108.73,94.60245956873322
105.53,94.60245956873322
107.46,113.1659777227723
126.99,113.1659777227723
89.42,94.60245956873322
90.13,94.60245956873322
91.96,94.60245956873322
101.52,104.48509302325584
95.86,94.60245956873322
85.61,93.80889659520794
96.92,104.48509302325584
117.48,113.1659777227723
106.13,116.56683602771376
106.77,94.60245956873322
89.89,94.60245956873322
99.86,104.48509302325584
96.49,104.48509302325584
97.2,104.48509302325584
96.48,94.60245956873322
92.82,94.60245956873322
110.64,113.1659777227723
122.12,113.1659777227723
108.57,115.14749999999997
112.08,113.1659777227723
90.97,94.60245956873322
89.5,94.60245956873322
85.89,94.60245956873322
109.18,113.1659777227723
95.67,94.60245956873322
138.19,113.1659777227723
88.4,94.60245956873322
93.33,94.60245956873322
81.18,77.50788079470203
109.19,113.1659777227723
95.66,94.60245956873322
92.81,94.60245956873322
113.95,115.14749999999997
89.06,94.60245956873322
111.54,113.1659777227723
111.1,113.1659777227723
89.06,94.60245956873322
106.31,113.1659777227723
87.06,94.60245956873322
104.25,106.76118025751073
89.11,94.60245956873322
90.05,94.60245956873322
101.2,94.60245956873322
106.05,113.1659777227723
89.86,94.60245956873322
114.89,113.1659777227723
121.18,94.60245956873322
87.49,94.60245956873322
88.38,94.60245956873322
98.96,104.48509302325584
104.18,113.1659777227723
125.06,94.60245956873322
103.14,104.48509302325584
122.45,113.1659777227723
107.85,113.1659777227723
113.5,94.60245956873322
96.44,104.48509302325584
92.65,94.60245956873322
88.46,94.60245956873322
93.12,94.60245956873322
115.1,113.1659777227723
87.35,94.60245956873322
92.46,94.60245956873322
98.25,94.60245956873322
88.54,94.60245956873322
113.74,104.48509302325584
90.41,94.60245956873322
141.39,94.60245956873322
117.49,104.48509302325584
101.82,94.60245956873322
86.4,94.60245956873322
84.12,94.60245956873322
125.38,113.1659777227723
101.74,104.48509302325584
84.2,77.50788079470203
111.33,113.1659777227723
114.33,113.1659777227723
88.98,94.60245956873322
101.32,104.48509302325584
89.38,94.60245956873322
126.52,104.48509302325584
113.86,94.60245956873322
90.04,94.60245956873322
104.69,113.1659777227723
115.32,94.60245956873322
100.63,115.14749999999997
89.77,94.60245956873322
93.86,104.48509302325584
98.61,106.76118025751073
93.98,94.60245956873322
101.33,104.48509302325584
